id	date	tags	likes	dislikes	count_comments	count_views	duration	sec_duration
SfhvQCbQkF8	2017-02-09T06:00:00.000Z	['Deepcool (Business Operation)', 'deepcool', 'captain 240', 'CPU cooler', 'AIO watercooling', 'test', 'review', 'тест СЖО', 'тест СВО', 'тест Water Cooling', 'Water Cooling Long Review', 'хороший выбор', 'новости IT', 'новинки IT', 'как просто', 'система водного охлаждения', 'система жидкостного охлаждения', 'обзор deepcool captain', 'обзор deepcool captain 240', 'водяная система охлаждения', 'whatercooling pc', 'радиатор', 'помпа', 'пк', 'сборка', 'резервуар', 'жидкость', 'водоблок', 'шланг', 'заводская водянка', 'сколько служит водянка']	5503	162	389	164881	PT4M32S	272
AWh8FRPe2UI	2017-02-08T06:00:00Z	['intel vs amd', 'Интел или АМД', 'Kaby Lake или Ryzen', 'KabyLake против Ryzen', 'Intel Core i3', 'купить Intel Core i3', 'Intel Core i5', 'Intel Core i7', 'цена Intel Core', 'купить Intel Core', 'цена Ryzen', 'купить RyZen', 'купить AMD Zen', 'Intel Core i7-7740K', 'обзор Intel Core i5-7640K', 'Intel Core i5-7640K', 'Intel Kaby Lake', 'потоки Intel Core', 'LGA 2066']	4289	200	327	145991	PT4M17S	257
4Azzts_mMl8	2017-02-07T06:00:00Z	['RyZEN', 'ZEN', 'AMD Zen', 'RyZEN купить', 'дата выхода RyZEN', 'Ryzen R7 1800X', 'Ryzen R7 Pro 1800', 'Ryzen R7 1700X', 'Ryzen R7 1700', 'Ryzen R7 Pro 1700', 'хороший выбор', 'новости it', 'новинки it', 'как просто', 'Ryzen R5 1600X', 'Ryzen R5 Pro 1600', 'Ryzen R5 1500', 'Ryzen R5 Pro 1500', 'Ryzen R5 1400X', 'Ryzen R5 Pro 1400', 'Ryzen R5 1300', 'Ryzen R5 Pro 1300', 'Ryzen R3 1200X', 'Ryzen R3 Pro 1200', 'Ryzen R3 1100', 'Ryzen R3 Pro 1100', 'акции AMD', 'amd stock analysis', 'биржа AMD', 'NASDAQ: AMD', 'процессор AMD']	2769	90	186	57470	PT8M54S	534
wp2Jhy_dDKQ	2017-02-06T11:49:10Z	['разгон', 'разгон процессора', 'cpu overclocking', 'how to overclock cpu', 'how to oc cpu', 'как разогнать процессор', 'i7-6700K vs i7-7700k', 'KabyLake vs Skylake', 'Skylake или Kaby Lake', 'отличия skylake и kaby lake', 'что купить i7-6700k или i7-7700k', 'новости IT', 'новинки IT', 'хороший выбор', 'как просто', 'выбор материнской платы', 'материнская плата asus', 'asus maximus 9 code обзор', 'asus maximus IX code обзор', 'motherboard review', 'обзор материнской платы', 'Z170 или Z270', 'купить материнскую плату']	1926	89	184	56646	PT10M6S	606
ZizF7TNKGOY	2017-02-04T04:00:01Z	['RyZEN', 'AMD', 'ZEN', 'AMD Zen', 'AMDZen', 'AMDRyZEn', 'CPU', 'CPU review', 'CPU Opinion', 'RyZEN купить', 'дата выхода RyZEN', 'Ryzen R7 1800X', 'Ryzen R7 Pro 1800', 'Ryzen R7 1700X', 'Ryzen R7 1700', 'Ryzen R7 Pro 1700', 'хороший выбор', 'новости it', 'новинки it', 'как просто', 'Ryzen R5 1600X', 'Ryzen R5 Pro 1600', 'Ryzen R5 1500', 'Ryzen R5 Pro 1500', 'Ryzen R5 1400X', 'Ryzen R5 Pro 1400', 'Ryzen R5 1300', 'Ryzen R5 Pro 1300', 'Ryzen R3 1200X', 'Ryzen R3 Pro 1200', 'Ryzen R3 1100', 'amd radeon']	5398	158	302	80337	PT4M39S	279
GW_Uwy-CCQ4	2017-02-02T09:35:58Z	['windows 10 скачать бесплатно', 'windows 10 free', 'win10 скачать бесплатно', 'win10 free', 'windows 10 cloud', 'win10 cloud', 'cloud windows', 'майкрософт виндоус', 'обзор OS', 'free windows cloud', 'windows 10 64', 'windows 10 mobile', 'window 10 обновление', 'window 10 творческое обновление', 'windows 10 creators update', 'как просто', 'новости it', 'новинки it', 'хороший выбор', 'windows 10 64 bit', 'windows 10 rt', 'windows 10 бесплатно русская', 'скачать windows 10 64 bit', 'windows 10 x64', 'windows 10 ARM']	1941	147	296	49677	PT3M13S	193
Njj0wQuG894	2017-02-02T08:05:10Z	['wileyfox', 'смартфон wileyfox', 'смартфон Wileyfox Swift 2 Plus', 'обзор смартфона Wileyfox Swift 2 Plus', 'Wileyfox Swift 2 Plus review', 'Wileyfox Swift 2 Plus opinion', 'тест', 'примеры снимков', 'cyanogenos', 'cyanogenmod', 'wileyfox android 7', 'lineageos', 'вайлифокс', 'fly', 'бюджет', 'китай рулит', 'бюджетный смартфон', 'Android 7.0', 'iPhone конкурент', 'новинки it', 'обзоры it', 'тесты it', 'как просто', 'честный обзор', 'честный блогер', 'честные блогеры', 'правдивый обзор', 'валяфон', 'wylsa fone', 'wylsa phone', 'wylsacom']	1684	368	306	65900	PT6M8S	368
UyUoezg4o24	2017-01-31T18:59:11Z	['AMD RX 490', 'AMD RX490', 'AMD RX495x2', 'RX490x2', 'видеокарта видеокарты', 'купить видеокарту', 'как просто', 'хороший выбор', 'новинки IT', 'новости IT', 'цена AMD RX', 'купить дешево', 'AMD Vega', 'AMD Polaris', 'Обзор', 'Тест', 'review', 'opinion', 'AMD R9295x2', 'GTX1080']	1720	81	149	35363	PT3M3S	183
xisfszSPZGU	2017-01-31T14:03:27Z	['AMD Ryzen', 'Ryzen SR3', 'Ryzen SR5', 'Ryzen SR7', 'процессоры AMD', 'AMD процессор', 'процессор AMD купить', 'купить AMD Ryzen', 'Ryzen цена', 'Ryzen review', 'Ryzen opinion', 'Ryzen обзор', 'Ryzen тест', 'ryzen мнение', 'AMD Zen', 'AMDZEN', 'AMDRyzen', 'новости IT', 'новинки It', 'Хороший выбор', 'как просто', 'как собрать ПК Ryzen', 'roadmap', 'дорожная карта']	2175	60	463	37466	PT3M18S	198
ADzqqve_cZ4	2017-01-28T07:00:00Z	['windows game mode', 'windows 10 game mode', 'игровой режим windows', 'режим игры windows', 'Xbox One', 'Xbox', 'Xbox Game Mode', 'что такое game mode', 'зачем нужен game mode', 'microsoft game mode', 'винда', 'windows 10 insider preview', 'windows 10 build', 'windows 10 games', 'windows store', 'windows 10 directx 12', 'dx12', 'консоль или пк', 'ps4 или пк', 'xbox или пк', 'windows 10 creators update', 'w10 game mode', 'windows 10 update', 'win10 game mode', 'Raven Ridge', 'Coffee Lake', 'Intel Core 8-th gen', 'AMD Zen APU']	3697	210	266	102326	PT5M35S	335
de3XffKzAJE	2017-01-27T06:01:02Z	['взлом ps4', 'ps4 jailbreak', 'downgrade', 'джейлбрейк playstation 4', 'linux on ps4', 'windows on ps4', 'ps4 1.76 firmware', 'игры', 'скачать игры', 'omsk app', 'play station 4', 'Xbox Scorpio железо', 'Xbox Scorpio начинка', 'новости IT', 'новинки IT', 'хороший выбор', 'даунгрейд', 'полет на луну', 'лунопрыг', 'луноход', 'playstation 4 jaibreak', 'playstation 4 взлом', 'ps4 прошивка', 'бесплатные игры на ps4', 'ps4 hack', 'ps4 купить', 'ps4 pro', 'ps4 slim', 'ps4 5', 'можно ps4', 'скачать ps4', 'sony ps4', 'ps4 2017', 'выход ps4']	2172	184	180	71756	PT7M	420
2nGzApL03pU	2017-01-26T10:02:18Z	['Материнская плата', 'Материнская плата ASUS', 'материнская плата ASUS Strix', 'ASUS Strix OC Edtion', 'ASUS motherboard review', 'overclocking', 'oc', 'extreme overclocking', 'auto oc', 'материнская плата asus купить', 'материнская плата asus недостатки', 'материнская плата asus плюсы', 'review motherboard', 'test motherboard', 'test asus motherboard', 'STRIX', 'материнская плата ga', 'материнская плата intel', 'характеристики материнской платы', 'подключение материнской платы', 'материнская плата цена']	1143	45	152	26077	PT5M46S	346
4ggtYitw4Mc	2017-01-25T06:00:02Z	['Nvidia Volta', 'NvidiaVolta', 'Видеокарты', 'Graphics Cards', 'GraphicsCard', 'процессоры intel', 'процессор intel', 'архитектура intel', 'graphics card review', 'cpu review', 'Intel Coffee Lake', 'Intel Canon Lake', 'Intel Canonlake', '10нм', '7нм', '14нм', 'Skylake-X', 'Kaby Lake-X', 'Coffee Lake-X', 'LGA2066', 'Intel X299', 'Galaxy Note 7', 'Хороший выбор', 'новости IT', 'новинки IT', 'itpedia', 'как просто']	2660	76	185	68618	PT7M44S	464
_VJ9b-gZZbY	2017-01-23T06:00:00Z	['AMD Radeon Pro Duo', 'AMD Radeon RX 460', 'новости IT', 'новинки IT', 'как просто', 'хороший выбор', 'Xbox One', 'Cortana', 'Nintendo Switch', 'голосовой помощник', 'Microsoft', 'Майкрософт', 'Xbox Scorpio', 'Sony A7III', 'Sony A7 III', 'Sony A73', 'Nokia 8', 'Nokia P1', 'ASUS', 'STRIX', 'OC Edition', 'Dual OC', 'MSI', 'Windforce', 'G1 Gaming', 'PowerColor', 'RedDragon', 'Sapphire', 'Sapphire Nitro', 'Nitro OC', 'Nitro RX', 'Dual Fan', 'XFX', 'Passive Edition', 'Silent Edition', 'Single Fan', 'RX460 2G', 'RX460 4G', 'видеокарта', 'видеокарты']	1955	84	121	50487	PT8M6S	486
byAk8tRHBCQ	2017-01-22T07:00:01Z	['Android 7.0', 'umi plus', 'umi plus e', 'android 7 nougat', 'андроид 7 нуга', 'нутелла', 'обзор android n', 'android n', 'android', 'multiwindow', 'режим сна', 'android vs ios', 'экономия трафика', 'flappy android', 'nexus', 'ночной режим', 'гаджеты', 'технологии', 'hi-tech', 'смартфоны', 'новинки it', 'хороший выбор', 'Android 7.1', 'новости IT', 'API Vulcan', 'игры на Android', 'android n review', 'android 7 review', 'review android n', 'review android 7.0', 'android tv', 'android studio', 'android игры', 'android games', 'android pay']	1396	160	329	70328	PT11M29S	689
fBSYPL015-0	2017-01-20T06:00:01Z	['Colorful', 'GTX 1080', 'X-TOP', 'NVIDIA', 'видеокарта', 'разгон', 'Turbo', 'тест в рабочих приложения', 'Adobe', 'Premiere', 'After Effects', 'pro hi-tech', 'прохайтек']	1856	68	182	72522	PT7M45S	465
LgaHMt-QwBw	2017-01-19T06:00:01Z	['INTEL CORE I7-7700K', 'Процессор intel Pentium', 'KABY LAKE', 'Intel Kaby Lake', 'Skylake', 'Optane', 'Как выбрать процессор', 'Архитектура intel kaby lake', 'intel core i3', 'i3', 'testing', 'asus', 'i7 7700k', 'Intel Pentium G4560', 'Intel Pentium G4600', 'Intel Pentium G4620', 'Pentium with Hyper Threading', 'Hyper Threading', 'Игры', 'тест в играх', 'gigabyte', 'msi', 'intel hd graphics 630', 'i3-7100', 'i3-6100', 'AMD FX6300', 'Обзор intel Pentium Kaby Lake', 'новинки IT', 'новости IT', 'overclocking', 'хороший выбор', 'купить', 'тест', 'обзор']	2432	249	184	81283	PT7M33S	453
_58c__MhgFI	2017-01-18T06:00:03Z	['Lisa Su', 'AMD', 'Ryzen', 'Vega', 'RyzenVega', 'Napples', 'amdnapples', 'ZEN', 'CPU', 'процессоры', 'видеокарты', 'тест', 'обзор', 'дата выхода', 'Samsung galaxy s8', 'qualcomm', 'snapdragon 835', 'nokia 8', 'qualcomm prototype', 'huawei p10', 'Note 7', 'арест samsung', 'Samsung Galaxy S8', 'samsung', 'galaxy s8', 's8', 'galaxy s8 edge', 'samsung s8', 'edge', 'обзор galaxy s8']	1962	115	125	44208	PT6M52S	412
EZSdEWDxXBc	2017-01-14T20:03:43Z	['Kaby Lake', 'материнские платы', 'материнская плата asus', 'купить материнскую плату', 'материнская плата gigabyte', 'материнская плата msi', 'материнская плата ga', 'материнская плата intel', 'материнская плата asrock', 'плата купить', 'процессор intel', 'i7-7700k', 'i5-7400', 'i3-7350K', 'i5-7500', 'i5-7600K', 'Intel Optane', 'Оптан', 'Samsung Galaxy S8', 'Razer Valerie', 'Opera Neon', 'Клавиаутара Wooting', 'новости it', 'новости электромобилей', 'новинки it', 'как просто', 'выбор хороший', 'Интел', 'Процессор intel core i7-7700k']	1799	58	112	29652	PT7M21S	441
OCek5Ocgxk4	2017-01-13T20:07:12Z	['nintendo nx', 'nintendo switch', 'mario', 'skyrim', 'the legend of zelda: breath of the wild', 'zelda', 'switch', 'first look', 'Super Mario', 'Mario Kart', 'Splatoon 2', 'LOZ', 'LOZBOTW', 'breath of the wild', 'Hardware', 'Wii U', 'switch reveal', 'nintendo switch reaction', 'super mario odyssey', '3ds', 'wii u', 'ARMS', 'fire emblem warriors', 'перевод презентации', 'на русском', 'обзор', 'тест', 'нинтендо свич', 'не логвинов', 'Игровые новости', 'видеоигры', 'во что поиграть', 'игры на двоих', 'игры бесплатно', 'приставка', 'эксклюзивы', 'nvidia tegra']	2563	294	335	51506	PT5M24S	324
U42FzYITTYs	2017-01-13T08:20:16Z	['GeForce GTX 1080 Ti', 'CES 2017', 'Intel Core-i3 7350K', 'Kaby Lake', 'Samsung Galaxy S8', 'Nintendo Switch', 'HTC U Ultra', 'HTC U Play', 'как просто', 'новости IT', 'новинки IT', 'nintendo nx', 'nintendo', 'portable', 'mobility', 'console', 'new', 'classic', 'nintendo switch', 'nintendo switch presentation', 'Intel', 'Intel Core-i3 для игр', 'Intel Core i3 тест в играх', 'AMD', 'ryZen', 'i3', '7350k', 'testing', 'overclocking', 'gtx1070', 'asus', 'i7 7700k', 'kaby lake', 'i3-7350', 'i3-7350K', 'обзор SAMSUNG Galaxy S8']	1677	61	97	37148	PT6M4S	364
9f4uNEB2n1Y	2017-01-11T08:02:54Z	['ответ intel', 'intel отвечает', 'ответ intel на AMD Ryzen', 'ответ Intel на Ryzen', 'новые процессоры', 'nvidia', 'vega', 'volta', 'Radeon RX 560M', 'radeon rx 570', 'Samsung', 'батареи Samsung', 'батареи Samsung SDI', 'Lenovo', 'Альтернатива для Xbox One', 'новости IT', 'новинки IT', 'новости хай-тек', 'новости hi-tech', 'как просто', 'российский пк', 'первый русский пк', 'русский пк', 'эльбрус пк', 'эльбрус-401', 'МЦСТ']	4935	372	698	151144	PT7M32S	452
fG4IJ14iT0U	2017-01-10T08:00:30Z	['AMD Zen', 'AMD', 'Ryzen', 'разгон', 'OC', 'Samsung Galaxy S8', 'Android 7.0', 'Bluetooth 5.0', 'Razer Valerie', 'Razer Ariana', 'CES2017', 'CES 2017', 'Mass Effect 2', 'бесплатно', 'раздача игр', 'macbook pro аналоги', 'samsung', 'galaxy s8', 's8', 'galaxy s8 edge', 'samsung s8', 'edge', 'тест SAMSUNG Galaxy S8', 'обзор SAMSUNG Galaxy S8', 'SAMSUNG Galaxy S8']	2343	115	206	72480	PT5M1S	301
z3S1JdLHlKI	2017-01-09T12:31:39Z	['Разгон', 'i7-6800K', 'тест', 'обзор', 'рабочий софт', 'x99', 'GTX 1070', 'оптимальная сборка для игр в FullHD', 'Kaby Lake', 'Intel Core i5-7400', 'MSI B250M PRO-VD', 'Radeon RX 480', 'Gigabyte Radeon RX 480 G1 Gaming 4G', 'Zalman Z3', 'Thermaltake Munich 430 Watt', 'Promo-code ComputerUniverse', 'Nvidia GeForce', 'AMD Radeon', 'Gigabyte G1 Gaming', 'конфигурация ПК', 'лучшая сборка', 'лучший комп', 'ПК', 'Процессор', 'Видеокарта', 'Thermaltake', 'компьютер для 3DMax', 'компьютер для видеомонтажа', 'оверклокинг', 'разгон с водянкой']	1284	108	234	52640	PT13M52S	832
2udiIvIsGnk	2017-01-07T09:01:07Z	['Nvidia', 'Pascal', 'Volta', 'AMD', 'Radeon', 'Polaris', 'Vega', 'RyZEN', 'ZEN', 'ПК', 'рынок ПК', 'аналитика', 'новости', 'DJI', 'Hasselblad', 'Fury V', 'рост', 'переименованные видеокарты', 'новинки IT', 'новости IT', 'новости технологий', 'как просто', 'ces 2017 amd', 'ces 2017 на русском', 'ces 2017 обзор', 'ces 2017', 'ces 2017 nvidia', 'ces 2017 microsoft', 'железо', 'комплектующие']	3010	112	167	74510	PT4M15S	255
KSOeismvcPE	2017-01-06T15:38:38Z	"['Apple', 'iPhone 7 Plus', 'iPhone7Plus', 'ASUS ZenFone 3 Zoom', 'Panasonic Lumix GH5', 'KÉRASTASE', ""L'Oreal"", 'WITHINGS', 'SMART HAIRBRUSH', 'Nokia', 'умная расческа', 'умная зубная щетка', 'курьезные новости', 'новости it', 'новинки it', 'курьезы', 'ZenFone3Zoom', 'ZenFone3', 'Samsung FlexWash', 'Dry', 'самсунг', 'стиральные машинки', 'android', 'iOS']"	917	84	60	27163	PT7M49S	469
PZyHfTcsRxo	2017-01-05T17:29:21Z	['AMD', 'Vega', 'Graphics', 'Radeon', 'Fury', 'Fury V', 'АМД', 'Вега', 'Радеон', 'Графика', 'Видеокарты', 'Видео карта', 'графика', 'видяха', 'hardware', 'technology', 'review', 'vega 10', 'hbm', 'hbm2', 'hbm2 vs gddr5', 'gcn']	2919	75	358	95431	PT3M33S	213
